step,wallclock_time,train/loss,train/learning_rate,train/tokens_per_sec,train/iter_time,val/loss,val/final_loss
0,0.8968284130096436,9.270013809204102,0.0,18270.125202888466,0.8967645168304443,,
50,18.5901460647583,9.113187789916992,5e-06,46121.816171752725,0.35523319244384766,,
100,36.39653396606445,8.586223602294922,1e-05,46323.62525303934,0.3536856174468994,,
150,54.24059271812439,7.823729515075684,1.5e-05,45855.44663424998,0.3572967052459717,,
200,72.18400740623474,7.084869384765625,2e-05,45387.07220509406,0.36098384857177734,,
250,90.11307716369629,6.356208324432373,2.5e-05,45536.999913192776,0.35979533195495605,,
300,108.11636710166931,5.655849456787109,3e-05,45590.23062383859,0.3593752384185791,,
350,126.10927748680115,5.043490886688232,3.5e-05,45533.711062814735,0.3598213195800781,,
400,144.10511374473572,4.494130611419678,4e-05,45568.64541395703,0.3595454692840576,,
450,162.1542932987213,4.199851989746094,4.5e-05,44987.05220357713,0.3641936779022217,,
500,180.28275680541992,3.979691982269287,5e-05,45075.40068413855,0.3634798526763916,,
500,180.28275680541992,,,,,3.9627400398254395,
550,202.31370973587036,3.728221893310547,5.500000000000001e-05,45148.63734172891,0.36289024353027344,,
600,220.5120599269867,3.6076855659484863,6e-05,44999.04182218695,0.36409664154052734,,
650,238.73140335083008,3.3944802284240723,6.500000000000001e-05,44740.466038784914,0.36620092391967773,,
700,256.964546918869,3.3388633728027344,7e-05,44630.86173290122,0.36710023880004883,,
750,275.2194812297821,3.245931625366211,7.500000000000001e-05,44617.47414348341,0.36721038818359375,,
800,293.4881966114044,3.1762983798980713,8e-05,45007.382351496446,0.3640291690826416,,
850,311.76423025131226,3.0877685546875,8.5e-05,44819.95359873313,0.3655514717102051,,
900,330.04666566848755,2.9540915489196777,9e-05,44713.01452468311,0.3664257526397705,,
950,348.3395457267761,2.9712085723876953,9.5e-05,44486.16965207045,0.36829423904418945,,
1000,366.64887714385986,2.835860013961792,0.0001,44766.93054688772,0.3659844398498535,,
1000,366.64887714385986,,,,,2.8525446891784667,
1050,388.8363163471222,2.8956198692321777,9.99886705724128e-05,44959.73857204637,0.36441493034362793,,
1100,407.1530067920685,2.706474542617798,9.995468799435917e-05,44937.4237267742,0.364595890045166,,
1150,425.4834806919098,2.827449321746826,9.989806937709052e-05,44829.98252060975,0.36546969413757324,,
1200,443.80988121032715,2.6858129501342773,9.981884322978577e-05,44394.06149709647,0.36905837059020996,,
1250,462.13783860206604,2.693265914916992,9.971704944519592e-05,44853.800909484315,0.36527562141418457,,
1300,480.46982765197754,2.5377321243286133,9.959273927955708e-05,44904.623823548056,0.36486220359802246,,
1350,498.80096411705017,2.5806140899658203,9.94459753267812e-05,44786.33246284342,0.365825891494751,,
1400,517.1284506320953,2.5368118286132812,9.927683148693835e-05,44428.35984659427,0.3687734603881836,,
1450,535.4603118896484,2.519425630569458,9.90853929290456e-05,44411.96465370101,0.3689095973968506,,
1500,553.7838690280914,2.4987282752990723,9.887175604818206e-05,44662.5080580955,0.366840124130249,,
1500,553.7838690280914,,,,,2.4980327248573304,
1550,576.011244058609,2.5363874435424805,9.863602841695092e-05,44584.90805979562,0.367478609085083,,
1600,594.350081205368,2.426007032394409,9.83783287313134e-05,44702.25271666479,0.3665139675140381,,
1650,612.6675395965576,2.3740592002868652,9.809878675082187e-05,44892.215228192945,0.3649630546569824,,
1700,630.9930107593536,2.510176420211792,9.779754323328192e-05,44451.86828381621,0.3685784339904785,,
1750,649.3188481330872,2.423250675201416,9.747474986387654e-05,44802.33345264197,0.3656952381134033,,
1800,667.6478159427643,2.3785605430603027,9.713056917878818e-05,44741.10687945331,0.3661956787109375,,
1850,685.9753096103668,2.3669369220733643,9.676517448335676e-05,44444.16351334046,0.36864233016967773,,
1900,704.3015551567078,2.427259922027588,9.637874976481529e-05,44769.00122802983,0.3659675121307373,,
1950,722.6296489238739,2.306798219680786,9.597148959964672e-05,44664.0755863342,0.36682724952697754,,
2000,740.9586017131805,2.2647957801818848,9.554359905560886e-05,44553.5448838889,0.3677372932434082,,
2000,740.9586017131805,,,,,2.343771719932556,
2050,763.183447599411,2.4311461448669434,9.509529358847655e-05,44823.34480190044,0.3655238151550293,,
2100,781.5116834640503,2.2917568683624268,9.462679893355321e-05,44736.446638751746,0.36623382568359375,,
2150,799.8399481773376,2.3826441764831543,9.41383509920063e-05,44445.45703821032,0.36863160133361816,,
2200,818.1659278869629,2.347026824951172,9.363019571208397e-05,44889.5759862456,0.36498451232910156,,
2250,836.4974763393402,2.3076648712158203,9.31025889652728e-05,44994.56337917506,0.3641328811645508,,
2300,854.8284585475922,2.2836196422576904,9.255579641745862e-05,44813.7572082747,0.3656020164489746,,
2350,873.157322883606,2.220427989959717,9.199009339515595e-05,44388.81378905851,0.36910200119018555,,
2400,891.4921650886536,2.221902847290039,9.140576474687264e-05,44646.722797744,0.3669698238372803,,
2450,909.8176562786102,2.2995338439941406,9.080310469968015e-05,44688.70602450224,0.3666250705718994,,
2500,928.14497590065,2.2536864280700684,9.018241671106135e-05,45009.56377724288,0.3640115261077881,,
2500,928.14497590065,,,,,2.225676453113556,
2550,950.3647501468658,2.2366065979003906,8.95440133161105e-05,44773.60991021103,0.36592984199523926,,
2600,968.6928811073303,2.215182304382324,8.88882159701625e-05,44905.12265752526,0.36485815048217773,,
2650,987.0184652805328,2.3080763816833496,8.821535488693034e-05,44489.79856171,0.36826419830322266,,
2700,1005.3418211936951,2.2465052604675293,8.752576887223262e-05,44821.50296409882,0.3655388355255127,,
2750,1023.6744718551636,2.196802854537964,8.681980515339464e-05,44612.40518395941,0.3672521114349365,,
2800,1042.005445241928,2.111252546310425,8.609781920440892e-05,44386.692117297505,0.36911964416503906,,
2850,1060.328937292099,2.117612361907959,8.536017456694336e-05,44933.69204885988,0.3646261692047119,,
2900,1078.6656618118286,2.177539825439453,8.460724266728707e-05,44650.90016302381,0.36693549156188965,,
2950,1096.9929580688477,2.0886545181274414,8.383940262932609e-05,44775.21442096059,0.36591672897338867,,
3000,1115.3314640522003,2.0544118881225586,8.305704108364301e-05,45034.28171412057,0.363811731338501,,
3000,1115.3314640522003,,,,,2.147325003147125,
3050,1137.566528081894,2.1005992889404297,8.22605519728369e-05,44833.22899307141,0.36544322967529297,,
3100,1155.9005024433136,2.1147642135620117,8.14503363531613e-05,44788.84281095145,0.36580538749694824,,
