step,wallclock_time,train/loss,train/learning_rate,train/tokens_per_sec,train/iter_time,val/loss,val/final_loss
0,0.9329385757446289,9.270013809204102,0.0,17562.916390476286,0.9328746795654297,,
50,19.209874629974365,7.847157955169678,5e-05,44885.705659352,0.36501598358154297,,
100,37.501030683517456,5.615429878234863,0.0001,45072.03035957549,0.3635070323944092,,
150,55.803539514541626,4.1941680908203125,0.00015,44951.62151911734,0.36448073387145996,,
200,74.13369178771973,3.6259498596191406,0.0002,44605.22371650283,0.3673112392425537,,
250,92.46142411231995,3.3045670986175537,0.00025,44300.30623400048,0.3698394298553467,,
300,110.79384160041809,3.067453384399414,0.0003,44454.312519042986,0.3685581684112549,,
350,129.11591720581055,2.919670343399048,0.00035,44699.54853632581,0.36653614044189453,,
400,147.44509863853455,2.6610710620880127,0.0004,44308.818267339215,0.3697683811187744,,
450,165.78242778778076,2.6248044967651367,0.00045000000000000004,44419.85925157914,0.36884403228759766,,
500,184.11165523529053,2.523693084716797,0.0005,44517.49568782063,0.36803507804870605,,
500,184.11165523529053,,,,,2.54928537607193,
550,206.34477519989014,2.4319307804107666,0.00055,44514.15060433342,0.36806273460388184,,
600,224.66298270225525,2.412226438522339,0.0006,44674.00582092686,0.3667457103729248,,
650,243.00083994865417,2.255655288696289,0.0006500000000000001,44770.78041693432,0.3659529685974121,,
700,261.33528995513916,2.277371883392334,0.0007,44853.303215076885,0.3652796745300293,,
750,279.67086243629456,2.2563180923461914,0.00075,44998.30517490998,0.3641026020050049,,
800,298.0080142021179,2.2291715145111084,0.0008,45007.912949108315,0.3640248775482178,,
850,316.34685039520264,2.194265842437744,0.00085,44558.02263580347,0.36770033836364746,,
900,334.69461488723755,2.122030735015869,0.0009000000000000001,44849.29278679259,0.3653123378753662,,
950,353.0265233516693,2.1567604541778564,0.00095,44861.82409617947,0.36521029472351074,,
1000,371.35345673561096,2.0305800437927246,0.001,44504.9542162807,0.36813879013061523,,
1000,371.35345673561096,,,,,2.059362840652466,
1050,393.5558159351349,2.116260051727295,0.000999886705724128,44975.83429498927,0.3642845153808594,,
1100,411.9079284667969,1.9323375225067139,0.0009995468799435915,44646.46173836663,0.3669719696044922,,
