step,wallclock_time,train/loss,train/learning_rate,train/tokens_per_sec,train/iter_time,val/loss,val/final_loss
0,0.9410548210144043,9.270013809204102,0.0,17411.43694247569,0.940990686416626,,
50,19.224656105041504,7.00421142578125,0.0001,45003.37379607527,0.3640615940093994,,
100,37.5080246925354,4.511777877807617,0.0002,44623.58739231198,0.3671600818634033,,
150,55.81742525100708,3.5778822898864746,0.0003,44868.06308215645,0.3651595115661621,,
200,74.1364233493805,3.169498920440674,0.0004,44608.814161199254,0.3672816753387451,,
250,92.4615068435669,2.947538375854492,0.0005,44699.78114112801,0.3665342330932617,,
300,110.7964735031128,2.761484146118164,0.0006,44789.63100154341,0.3657989501953125,,
350,129.1281373500824,2.639146327972412,0.0007,44665.556130706245,0.36681509017944336,,
400,147.4577865600586,2.4275693893432617,0.0008,44387.55223005226,0.369112491607666,,
450,165.7833321094513,2.417379856109619,0.0009000000000000001,44895.52938255764,0.36493611335754395,,
500,184.1171691417694,2.325496196746826,0.001,44929.07972880203,0.36466360092163086,,
500,184.1171691417694,,,,,2.355790650844574,
550,206.37297463417053,2.2501542568206787,0.0009995468799435915,44690.65321948142,0.3666090965270996,,
600,224.70188355445862,2.237464427947998,0.0009981884322978576,44802.625547731266,0.3656928539276123,,
650,243.03485584259033,2.090451717376709,0.0009959273927955706,44701.49667630913,0.3665201663970947,,
700,261.3640522956848,2.107896566390991,0.0009927683148693834,44593.18257452316,0.36741042137145996,,
750,279.6998143196106,2.0845446586608887,0.0009887175604818205,44325.537648612946,0.36962890625,,
800,298.03872060775757,2.073310375213623,0.000983783287313134,45009.53429710711,0.3640117645263672,,
850,316.3675973415375,2.0544257164001465,0.0009779754323328191,44628.10821749225,0.3671228885650635,,
900,334.7120862007141,1.979982614517212,0.0009713056917878818,44893.828251054576,0.36494994163513184,,
950,353.05803775787354,2.0221450328826904,0.0009637874976481528,44787.0038074457,0.36582040786743164,,
1000,371.389746427536,1.9240748882293701,0.0009554359905560886,44383.82531550733,0.3691434860229492,,
1000,371.389746427536,,,,,1.9347253322601319,
1050,393.6452090740204,1.9927829504013062,0.0009462679893355321,44570.39168410819,0.367598295211792,,
1100,411.9887409210205,1.8253074884414673,0.0009363019571208398,44726.86706868217,0.36631226539611816,,
1150,430.3201220035553,1.9895801544189453,0.0009255579641745862,44990.822205680066,0.3641631603240967,,
1200,448.6655042171478,1.8869549036026,0.0009140576474687263,44439.36375693966,0.3686821460723877,,
1250,466.9995834827423,1.8928570747375488,0.0009018241671106135,44423.592220382,0.36881303787231445,,
1300,485.35943937301636,1.7934439182281494,0.000888882159701625,44639.704263604915,0.36702752113342285,,
1350,503.70661306381226,1.8135347366333008,0.0008752576887223262,44385.80336913549,0.3691270351409912,,
1400,522.047730922699,1.7998020648956299,0.0008609781920440892,44949.68091893755,0.36449646949768066,,
1450,540.3789780139923,1.7782459259033203,0.0008460724266728708,44584.04028164975,0.36748576164245605,,
1500,558.7335941791534,1.7964138984680176,0.0008305704108364302,44351.79966671357,0.36941003799438477,,
1500,558.7335941791534,,,,,1.7900975584983825,
1550,580.969803571701,1.8280903100967407,0.000814503363531613,44917.50903063199,0.3647575378417969,,
1600,599.3085837364197,1.720445156097412,0.0007979036416534462,45020.09065406724,0.36392641067504883,,
