step,wallclock_time,train/loss,train/learning_rate,train/tokens_per_sec,train/iter_time,val/loss,val/final_loss
0,0.9263553619384766,9.270013809204102,0.0,17687.759945000736,0.9262902736663818,,
50,19.2118878364563,8.951902389526367,1e-05,44837.61686512727,0.36540746688842773,,
100,37.512211561203,7.9871602058410645,2e-05,44559.95845880507,0.36768436431884766,,
150,55.79996156692505,6.945127010345459,3e-05,44962.38607097595,0.3643934726715088,,
200,74.08756709098816,5.870268821716309,4e-05,44927.052957709275,0.36468005180358887,,
250,92.36148762702942,5.025688171386719,5e-05,44983.8717557132,0.36421942710876465,,
300,110.65684294700623,4.441689491271973,6e-05,44735.310852236296,0.3662431240081787,,
350,128.96612977981567,4.0585832595825195,7e-05,44556.49143227647,0.36771297454833984,,
400,147.26809000968933,3.674849510192871,8e-05,45024.898680757804,0.3638875484466553,,
450,165.57894730567932,3.5198283195495605,9e-05,44695.50741429448,0.36656928062438965,,
500,183.89940810203552,3.357670783996582,0.0001,44914.661321136395,0.3647806644439697,,
500,183.89940810203552,,,,,3.3576019287109373,
550,206.1267478466034,3.1901488304138184,9.995468799435917e-05,44799.58794495971,0.36571764945983887,,
600,224.45532631874084,3.110008716583252,9.981884322978577e-05,44421.12264770523,0.3688335418701172,,
650,242.78018140792847,2.9407153129577637,9.959273927955708e-05,45008.178252605736,0.36402273178100586,,
700,261.10947942733765,2.9313173294067383,9.927683148693835e-05,44781.92543935105,0.3658618927001953,,
750,279.4383316040039,2.8876760005950928,9.887175604818206e-05,44370.98658787614,0.3692502975463867,,
800,297.76571464538574,2.8576302528381348,9.83783287313134e-05,44838.49454260733,0.3654003143310547,,
850,316.0934326648712,2.795139789581299,9.779754323328192e-05,44769.6428864131,0.36596226692199707,,
900,334.4200117588043,2.698881149291992,9.713056917878818e-05,44463.08522328766,0.3684854507446289,,
950,352.7421238422394,2.742908000946045,9.637874976481529e-05,44723.228489798574,0.36634206771850586,,
1000,371.07087230682373,2.6250925064086914,9.554359905560886e-05,44321.79255411434,0.3696601390838623,,
1000,371.07087230682373,,,,,2.645705687999725,
1050,393.30324053764343,2.7072010040283203,9.462679893355321e-05,44397.73276263636,0.36902785301208496,,
1100,411.6361725330353,2.5275230407714844,9.363019571208397e-05,44380.70092333486,0.3691694736480713,,
1150,429.96005725860596,2.669853687286377,9.255579641745862e-05,44996.0953777815,0.3641204833984375,,
1200,448.2875440120697,2.5438404083251953,9.140576474687264e-05,44314.96153107037,0.3697171211242676,,
1250,466.61155462265015,2.56921124458313,9.018241671106135e-05,44817.468991123176,0.3655717372894287,,
1300,484.9445970058441,2.428196430206299,8.88882159701625e-05,44749.7308848428,0.36612510681152344,,
1350,503.2733073234558,2.4718093872070312,8.752576887223262e-05,44735.019634214215,0.3662455081939697,,
1400,521.6037168502808,2.4361214637756348,8.609781920440892e-05,44571.34565756856,0.36759042739868164,,
1450,539.9230935573578,2.4246957302093506,8.460724266728707e-05,44740.90297361295,0.3661973476409912,,
1500,558.2505338191986,2.4141845703125,8.305704108364301e-05,44413.629462643985,0.3688957691192627,,
1500,558.2505338191986,,,,,2.4141632556915282,
1550,580.465336561203,2.459122657775879,8.14503363531613e-05,44476.95603401296,0.36837053298950195,,
