step,wallclock_time,train/loss,train/learning_rate,train/tokens_per_sec,train/iter_time,val/loss,val/final_loss
0,0.9137356281280518,9.270013809204102,0.0,17932.023423492537,0.913672685623169,,
50,19.177955389022827,6.320498943328857,0.00015000000000000001,44858.04639892632,0.36524105072021484,,
100,37.465348958969116,4.0366716384887695,0.00030000000000000003,44940.803339979895,0.36456847190856934,,
150,55.76626133918762,3.315014600753784,0.00045,44860.09623321161,0.36522436141967773,,
200,74.08021688461304,2.970900535583496,0.0006000000000000001,44834.34050609953,0.3654341697692871,,
250,92.3947741985321,2.77597975730896,0.00075,44873.21961011196,0.36511754989624023,,
300,110.7238187789917,2.64193058013916,0.0009,44884.591598052546,0.36502504348754883,,
350,129.05438828468323,2.5258290767669678,0.00105,44652.11870848351,0.3669254779815674,,
400,147.38795614242554,2.3300700187683105,0.0012000000000000001,44357.49673609735,0.36936259269714355,,
450,165.7224509716034,2.3262999057769775,0.00135,44510.28708187895,0.36809468269348145,,
500,184.0554976463318,2.264073133468628,0.0015,44378.20745807545,0.3691902160644531,,
500,184.0554976463318,,,,,2.2878246545791625,
550,206.27974677085876,2.184089422225952,0.0016500000000000002,44814.283250338456,0.3655977249145508,,
600,224.60924410820007,2.215569257736206,0.0018,44880.83937735851,0.36505556106567383,,
650,242.950532913208,2.070462703704834,0.0019500000000000001,44802.36266197951,0.3656949996948242,,
700,261.2975733280182,2.1133809089660645,0.0021,44998.658762592946,0.36409974098205566,,
750,279.6542477607727,2.1013550758361816,0.0022500000000000003,44901.24964945134,0.36488962173461914,,
800,298.0007004737854,2.087461233139038,0.0024000000000000002,44342.15520259654,0.369490385055542,,
850,316.3403697013855,2.0897936820983887,0.00255,44807.85469416711,0.3656501770019531,,
900,334.68967938423157,2.0331661701202393,0.0027,44371.24443563441,0.3692481517791748,,
950,353.03638982772827,2.0686018466949463,0.00285,44751.12968548937,0.36611366271972656,,
1000,371.38358426094055,1.968726634979248,0.003,44793.86435151718,0.3657643795013428,,
1000,371.38358426094055,,,,,1.9919518172740935,
1050,393.604017496109,2.0551891326904297,0.002999660117172384,44648.86940171229,0.36695218086242676,,
1100,411.9367220401764,1.8567324876785278,0.002998640639830775,44726.779735854856,0.36631298065185547,,
1150,430.2790491580963,2.034637451171875,0.002996942081312716,44295.16632149434,0.36988234519958496,,
1200,448.6255693435669,1.9093879461288452,0.002994565296893573,44838.5237991151,0.3654000759124756,,
1250,466.9678313732147,1.919722557067871,0.0029915114833558775,44455.60663475223,0.3685474395751953,,
1300,485.3078718185425,1.8184630870819092,0.002987782178386712,44827.46755887401,0.365490198135376,,
1350,503.6421432495117,1.844523549079895,0.002983379259803436,44807.06586206335,0.36565661430358887,,
1400,521.9712820053101,1.826314926147461,0.00297830494460815,44440.42708662069,0.36867332458496094,,
1450,540.3139379024506,1.814863681793213,0.0029725617878713683,44898.31599717227,0.3649134635925293,,
1500,558.6506550312042,1.824246883392334,0.002966152681445462,44742.592535248405,0.3661835193634033,,
1500,558.6506550312042,,,,,1.810469353199005,
1550,580.8645334243774,1.8409489393234253,0.0029590808525085275,44712.054477290505,0.36643362045288086,,
1600,599.2068276405334,1.7340441942214966,0.002951349861939402,44526.697260213616,0.36795902252197266,,
1650,617.5421657562256,1.7531888484954834,0.0029429636025246563,44639.3852917562,0.36703014373779297,,
1700,635.880558013916,1.8635613918304443,0.0029339262969984574,44670.69525214238,0.3667728900909424,,
1750,654.2094988822937,1.7868833541870117,0.0029242424959162964,44487.89763044466,0.36827993392944336,,
1800,672.5338099002838,1.7736997604370117,0.0029139170753636453,44914.54389756896,0.36478161811828613,,
1850,690.8643703460693,1.7097092866897583,0.0029029552345007027,44938.275929131436,0.36458897590637207,,
1900,709.2103905677795,1.7761123180389404,0.0028913624929444584,44365.601119736384,0.3692951202392578,,
1950,727.5495657920837,1.6988184452056885,0.0028791446879894017,44905.47478229958,0.3648552894592285,,
2000,745.8805937767029,1.6705374717712402,0.0028663079716682656,44337.54909040232,0.36952877044677734,,
2000,745.8805937767029,,,,,1.7439440071582795,
2050,768.1367084980011,1.813598394393921,0.0028528588076542965,44495.9921160168,0.3682129383087158,,
2100,786.4746959209442,1.7455642223358154,0.0028388039680065963,44778.33625320022,0.3658912181854248,,
2150,804.8077521324158,1.8154093027114868,0.002824150529760189,44668.74979589502,0.3667888641357422,,
2200,823.1350281238556,1.7585787773132324,0.0028089058713625195,44382.162740141495,0.3691573143005371,,
2250,841.4613959789276,1.7201894521713257,0.0027930776689581837,44935.36681976543,0.3646125793457031,,
2300,859.7901418209076,1.685334324836731,0.002776673892523759,44818.93049164889,0.36555981636047363,,
2350,878.1190416812897,1.676374077796936,0.0027597028018546787,44309.13253251317,0.3697657585144043,,
2400,896.4439697265625,1.6687068939208984,0.0027421729424061793,45028.379978992714,0.3638594150543213,,
2450,914.7810351848602,1.7382469177246094,0.0027240931409904046,44575.10413217994,0.36755943298339844,,
2500,933.1056888103485,1.710714340209961,0.0027054725013318406,44812.50060222147,0.365612268447876,,
2500,933.1056888103485,,,,,1.68335981965065,
2550,955.3049561977386,1.7159078121185303,0.002686320399483315,44883.50690729252,0.3650338649749756,,
2600,973.6223430633545,1.6780931949615479,0.002666646479104875,44685.974425018096,0.36664748191833496,,
2650,991.9490330219269,1.7484139204025269,0.0026464606466079102,44638.42840355993,0.3670380115509033,,
2700,1010.2757253646851,1.7325692176818848,0.0026257730661669787,44402.609601038996,0.3689873218536377,,
2750,1028.6010165214539,1.6825871467590332,0.002604594154601839,44973.62670427586,0.364302396774292,,
2800,1046.931336402893,1.6009635925292969,0.0025829345761322676,44642.14019895527,0.3670074939727783,,
2850,1065.2608006000519,1.6135261058807373,0.0025608052370083008,44440.05347850183,0.36867642402648926,,
2900,1083.5860352516174,1.680366039276123,0.002538217280018612,44924.2627749442,0.3647027015686035,,
2950,1101.9155776500702,1.601462721824646,0.0025151820788797824,44802.74238683342,0.3656919002532959,,
3000,1120.2494287490845,1.5816558599472046,0.0024917112325092902,44823.46174909367,0.3655228614807129,,
3000,1120.2494287490845,,,,,1.6489604473114015,
3050,1142.468707561493,1.6375558376312256,0.002467816559185107,44833.93099488764,0.36543750762939453,,
3100,1160.7981371879578,1.6237742900848389,0.002443510090594839,44982.605591448526,0.364229679107666,,
3150,1179.1319561004639,1.6303961277008057,0.00241880406577741,44750.43027423522,0.366119384765625,,
3200,1197.4576382637024,1.6449315547943115,0.0023937109249603386,44451.897037962284,0.3685781955718994,,
3250,1215.7948682308197,1.6151041984558105,0.0023682433032957044,44394.83585414196,0.3690519332885742,,
3300,1234.1402015686035,1.6462663412094116,0.0023424140244979737,44841.771508814425,0.3653736114501953,,
3350,1252.4837605953217,1.6490304470062256,0.0023162360943868683,44581.813139019505,0.3675041198730469,,
3400,1270.825884103775,1.545318603515625,0.002289722694338548,45012.65940642051,0.3639864921569824,,
3450,1289.1612889766693,1.628899097442627,0.002262887174648388,44949.03408944481,0.3645017147064209,,
3500,1307.4959847927094,1.7475402355194092,0.0022357430478087037,44855.586845046004,0.3652610778808594,,
3500,1307.4959847927094,,,,,1.6179544866085052,
3550,1329.7087004184723,1.6543309688568115,0.002208303981704803,44976.57020672232,0.36427855491638184,,
3600,1348.0390975475311,1.5941646099090576,0.002180583792732797,44823.783357021675,0.3655202388763428,,
3650,1366.379739522934,1.5897183418273926,0.002152596438842626,44620.718882135996,0.3671836853027344,,
3700,1384.7130739688873,1.6001276969909668,0.002124356012509813,44763.956100763964,0.3660087585449219,,
3750,1403.049595117569,1.5093474388122559,0.002095876733639476,44629.673331943515,0.367110013961792,,
3800,1421.3793230056763,1.610322117805481,0.002067172942406179,44944.09527802176,0.36454176902770996,,
3850,1439.709924697876,1.5668429136276245,0.0020382590920332232,44752.41199623848,0.3661031723022461,,
3900,1458.0388910770416,1.6049326658248901,0.0020091497415150113,44466.73914092867,0.368455171585083,,
3950,1476.3754246234894,1.610723853111267,0.001979859548286157,44653.714523354356,0.3669123649597168,,
4000,1494.712430715561,1.6046665906906128,0.0019504032608410244,44933.69204885988,0.3646261692047119,,
4000,1494.712430715561,,,,,1.5803158938884736,
4050,1516.9456267356873,1.5133328437805176,0.0019207957113074182,44740.3203957387,0.36620211601257324,,
4100,1535.2803468704224,1.5712780952453613,0.0018910518079781596,44759.028721681,0.36604905128479004,,
4150,1553.6096274852753,1.562598466873169,0.001861186527804312,44439.24880542742,0.3686830997467041,,
