step,wallclock_time,train/loss,train/learning_rate,train/tokens_per_sec,train/iter_time,val/loss,val/final_loss
0,1.228778600692749,9.268117904663086,0.0,26668.476427887166,1.2287166118621826,,
50,35.815123558044434,3.5089292526245117,0.002,47103.462347445515,0.6956601142883301,,
100,70.71048378944397,2.8003861904144287,0.004,46779.89370699444,0.7004718780517578,,
150,105.75302362442017,2.598398447036743,0.006,46650.643444353474,0.7024126052856445,,
200,141.03428626060486,2.3954291343688965,0.008,46127.373291228585,0.7103807926177979,,
250,176.49994134902954,2.391202926635742,0.010000000000000002,46000.92895272451,0.7123334407806396,,
300,212.10494661331177,2.2708470821380615,0.009981884322978578,46040.03861443351,0.7117283344268799,,
350,247.79494380950928,2.2400238513946533,0.009927683148693835,46058.35268822105,0.7114453315734863,,
400,283.53701758384705,2.129796028137207,0.00983783287313134,45837.76744359784,0.7148690223693848,,
450,319.33396649360657,2.1078295707702637,0.00971305691787882,45774.12226086719,0.7158629894256592,,
500,355.14877820014954,1.9954127073287964,0.009554359905560885,45633.56851047299,0.7180678844451904,,
500,355.14877820014954,,,,,2.0418707489967347,
550,398.52533864974976,1.991984248161316,0.009363019571208397,45586.072218520276,0.7188160419464111,,
600,434.405561208725,1.9418084621429443,0.009140576474687266,45490.140960271616,0.7203319072723389,,
650,470.3154339790344,1.9186031818389893,0.00888882159701625,45552.24344916365,0.7193498611450195,,
700,506.27770829200745,1.8962135314941406,0.008609781920440892,45603.678806172604,0.7185385227203369,,
750,542.2134838104248,1.8561527729034424,0.008305704108364302,45524.23941480503,0.719792366027832,,
800,578.1817800998688,1.872959852218628,0.007979036416534462,45477.40670657882,0.7205336093902588,,
850,614.1282918453217,1.8048971891403198,0.007632408981128495,45544.78642500529,0.7194676399230957,,
900,650.0593287944794,1.7970860004425049,0.007268612642442657,45567.0439653709,0.7191162109375,,
950,686.0499603748322,1.8110499382019043,0.006890576474687264,45492.32426105855,0.7202973365783691,,
1000,722.017148733139,1.768331527709961,0.006501344202803416,45524.05846626742,0.7197952270507812,,
1000,722.017148733139,,,,,1.7721152663230897,
1050,765.4726362228394,1.7068849802017212,0.00610404969617945,45575.53594837563,0.7189822196960449,,
1100,801.4561393260956,1.7235407829284668,0.005701891736577318,45575.36970481566,0.718984842300415,,
1150,837.4415073394775,1.7213902473449707,0.005298108263422685,45556.50138785305,0.7192826271057129,,
1200,873.4331526756287,1.674687147140503,0.004895950303820552,45512.9027518561,0.7199716567993164,,
1250,909.4203867912292,1.6820557117462158,0.0044986557971965855,45585.905898086334,0.7188186645507812,,
1300,945.4092197418213,1.7288093566894531,0.004109423525312737,45580.76568309983,0.7188997268676758,,
1350,981.4000430107117,1.6256208419799805,0.0037313873575573445,45416.288350686205,0.7215032577514648,,
1400,1017.3853623867035,1.650639295578003,0.0033675910188715064,45459.55162992785,0.7208166122436523,,
1450,1053.376671552658,1.62786066532135,0.0030209635834655395,45530.96568918784,0.7196860313415527,,
1500,1089.3625292778015,1.5725904703140259,0.0026942958916356995,45476.248032733616,0.7205519676208496,,
1500,1089.3625292778015,,,,,1.603364384174347,
1550,1132.8132071495056,1.5442509651184082,0.0023902180795591092,45595.130954963846,0.7186732292175293,,
1600,1168.7983620166779,1.5859849452972412,0.0021111784029837514,45486.6330606674,0.7203874588012695,,
1650,1204.7894694805145,1.58797025680542,0.0018594235253127371,45578.604115437054,0.7189338207244873,,
1700,1240.779237985611,1.4822454452514648,0.0016369804287916026,45459.70199324318,0.7208142280578613,,
1750,1276.7635593414307,1.6028578281402588,0.0014456400944391143,45512.52596508715,0.719977617263794,,
1800,1312.7538466453552,1.5196633338928223,0.0012869430821211827,45486.181439087304,0.7203946113586426,,
1850,1348.7400534152985,1.5239026546478271,0.0011621671268686605,45563.901827343856,0.7191658020019531,,
1900,1384.7284560203552,1.5300413370132446,0.0010723168513061664,45514.34967102518,0.7199487686157227,,
1950,1420.7227520942688,1.496571660041809,0.0010181156770214242,45563.50909055949,0.7191720008850098,,
2000,1456.706948518753,1.541000247001648,0.001,45541.27009286924,0.7195231914520264,,
2000,1456.706948518753,,,,,1.5083375930786134,
2050,1500.1338078975677,1.5454087257385254,0.001,45534.90283902872,0.7196238040924072,,
2100,1536.0813908576965,1.5067408084869385,0.001,45624.918576295175,0.7182040214538574,,
2150,1572.0706570148468,1.5631463527679443,0.001,45540.4250467618,0.719536542892456,,
2200,1608.039736032486,1.511873483657837,0.001,45534.374829211665,0.7196321487426758,,
2250,1644.0303406715393,1.4633249044418335,0.001,45554.79509698864,0.7193095684051514,,
2300,1680.0180242061615,1.5189030170440674,0.001,45494.613187579984,0.7202610969543457,,
2350,1716.0058255195618,1.5019205808639526,0.001,45632.76548882945,0.7180805206298828,,
2400,1751.9951276779175,1.5152685642242432,0.001,45544.726054207385,0.7194685935974121,,
2450,1787.9847929477692,1.4785072803497314,0.001,45489.53870727835,0.7203414440155029,,
2500,1828.3137283325195,,,,,,1.4919277906417847
