step,wallclock_time,train/loss,train/learning_rate,train/tokens_per_sec,train/iter_time,val/loss,val/final_loss
0,0.918999433517456,9.270013809204102,0.0,17829.250606917813,0.9189393520355225,,
50,19.20394992828369,3.6733546257019043,0.0015,44534.48839774422,0.36789464950561523,,
100,37.52169632911682,2.9827232360839844,0.003,44331.227972753375,0.3695814609527588,,
150,55.847883462905884,2.7617850303649902,0.0045,44836.212652625014,0.3654189109802246,,
200,74.17751407623291,2.6860241889953613,0.006,44904.183685124655,0.364865779876709,,
250,93.96373677253723,2.671627998352051,0.0075,38491.94488081802,0.425647497177124,,
300,114.71574401855469,2.7061283588409424,0.009,38938.67323960102,0.4207642078399658,,
350,135.4533929824829,2.7640509605407715,0.010499999999999999,39080.151735872576,0.41924095153808594,,
400,154.66972088813782,2.6719133853912354,0.012,38591.74805102326,0.4245467185974121,,
450,174.90436792373657,3.0177149772644043,0.0135,45149.73488520303,0.3628814220428467,,
500,193.1701784133911,3.0554776191711426,0.015,44614.056090007856,0.36723852157592773,,
500,193.1701784133911,,,,,3.0720289945602417,
550,215.3469512462616,3.2413461208343506,0.0165,44908.64415379367,0.36482954025268555,,
600,233.9118893146515,3.1742515563964844,0.018,38857.60306701461,0.4216420650482178,,
650,254.41254496574402,3.1405820846557617,0.0195,42332.64815523239,0.38702988624572754,,
700,274.97885513305664,3.089246988296509,0.020999999999999998,41444.03699837226,0.3953282833099365,,
750,293.252845287323,3.1095993518829346,0.0225,44928.198501510255,0.3646707534790039,,
800,311.51231384277344,3.413886070251465,0.024,44556.02920283522,0.36771678924560547,,
850,329.77297258377075,3.2453408241271973,0.0255,45215.23903068106,0.36235570907592773,,
900,348.04069423675537,3.2824792861938477,0.027,44725.55711208159,0.36632299423217773,,
950,366.30933260917664,3.555832862854004,0.028499999999999998,44939.51021054111,0.3645789623260498,,
1000,384.58362650871277,3.2358479499816895,0.03,44924.70330707694,0.364699125289917,,
1000,384.58362650871277,,,,,3.2662075042724608,
1050,408.4940803050995,3.4385457038879395,0.029996601171723838,40095.03197999901,0.4086291790008545,,
1100,429.24065136909485,3.237834930419922,0.029986406398307748,38213.11018605122,0.4287533760070801,,
1150,449.9524133205414,3.4022083282470703,0.029969420813127156,38548.127319734805,0.42502713203430176,,
1200,469.2524998188019,3.2124505043029785,0.029945652968935726,45046.473694284716,0.36371326446533203,,
1250,487.5273497104645,3.486455202102661,0.029915114833558777,44775.76873321792,0.36591219902038574,,
1300,506.42049646377563,3.119680881500244,0.02987782178386712,38568.269351349954,0.4248051643371582,,
1350,527.1424746513367,3.3301546573638916,0.02983379259803436,39082.21872673575,0.4192187786102295,,
1400,547.0868318080902,3.1386327743530273,0.0297830494460815,45063.84316194253,0.3635730743408203,,
1450,565.3556957244873,3.1337692737579346,0.02972561787871368,44713.654579182876,0.3664205074310303,,
1500,583.6928985118866,3.2408947944641113,0.029661526814454615,44720.841903591754,0.3663616180419922,,
1500,583.6928985118866,,,,,3.2259553909301757,
1550,608.2232983112335,3.1705574989318848,0.02959080852508527,41753.944377878506,0.3923940658569336,,
1600,628.8482422828674,3.067742347717285,0.029513498619394018,38840.62603065222,0.4218263626098633,,
1650,647.3607842922211,3.0666394233703613,0.02942963602524656,45042.16294218278,0.36374807357788086,,
1700,665.644549369812,3.253998279571533,0.029339262969984573,44520.63937100513,0.368009090423584,,
1750,683.9161620140076,3.2490861415863037,0.02924242495916296,44499.56499660358,0.3681833744049072,,
1800,702.1908314228058,3.1068644523620605,0.02913917075363645,44514.17943911189,0.36806249618530273,,
1850,720.4549095630646,3.120157241821289,0.029029552345007023,45081.04858582718,0.3634343147277832,,
1900,740.0387556552887,3.2720043659210205,0.028913624929444586,38619.4219945802,0.4242424964904785,,
1950,760.7377717494965,3.1245718002319336,0.028791446879894014,38935.16539412523,0.42080211639404297,,
2000,780.273050069809,3.1967506408691406,0.028663079716682655,45046.26699555761,0.36371493339538574,,
2000,780.273050069809,,,,,3.2731567144393923,
2050,802.52716588974,3.2275800704956055,0.028528588076542963,42567.41755039743,0.38489532470703125,,
2100,822.6965103149414,3.0658040046691895,0.028388039680065962,44582.59405980419,0.36749768257141113,,
2150,840.9699709415436,3.1231822967529297,0.028241505297601888,44595.84495946952,0.3673884868621826,,
2200,859.2443406581879,3.0282087326049805,0.02808905871362519,44604.6446666472,0.36731600761413574,,
2250,877.5056395530701,3.063373327255249,0.027930776689581834,44909.61266209769,0.3648216724395752,,
2300,895.8177402019501,3.0815114974975586,0.027766738925237584,45162.197228602505,0.362781286239624,,
2350,914.7757315635681,3.129657745361328,0.027597028018546785,45136.004602961715,0.3629918098449707,,
2400,934.4738836288452,3.1168696880340576,0.027421729424061788,38706.27936210755,0.423290491104126,,
2450,953.7626225948334,3.075995445251465,0.027240931409904044,45064.168228601404,0.3635704517364502,,
2500,972.0042202472687,3.1232357025146484,0.027054725013318404,44747.66198588146,0.36614203453063965,,
2500,972.0042202472687,,,,,3.065657615661621,
2550,994.1233472824097,3.064748764038086,0.02686320399483315,44940.03920904406,0.364574670791626,,
2600,1012.3749425411224,3.094111919403076,0.026666464791048748,44474.825928140766,0.36838817596435547,,
2650,1030.62948679924,3.253787040710449,0.0264646064660791,44558.80272334686,0.3676939010620117,,
2700,1048.8896009922028,3.0570638179779053,0.026257730661669785,45046.50322282915,0.36371302604675293,,
2750,1067.1596217155457,3.040739059448242,0.02604594154601839,44447.12435911118,0.3686177730560303,,
2800,1085.4158883094788,2.8914408683776855,0.02582934576132267,44894.53215190303,0.3649442195892334,,
2850,1103.6696138381958,3.043692111968994,0.025608052370083005,45084.30194640753,0.36340808868408203,,
2900,1121.91814661026,3.292876720428467,0.02538217280018612,44825.888541066684,0.36550307273864746,,
2950,1140.1828181743622,2.9057021141052246,0.025151820788797824,44929.31472858486,0.36466169357299805,,
3000,1158.4358839988708,2.8998663425445557,0.024917112325092902,45166.2341287655,0.3627488613128662,,
3000,1158.4358839988708,,,,,3.018565094470978,
3050,1180.585288286209,3.276693820953369,0.024678165591851067,44725.17869446001,0.36632609367370605,,
3100,1198.835215330124,2.9660897254943848,0.024435100905948387,44604.8183800253,0.36731457710266113,,
3150,1217.6065926551819,3.0146007537841797,0.0241880406577741,38743.70479688154,0.4228816032409668,,
3200,1238.2573533058167,3.02756929397583,0.023937109249603385,41419.581832625525,0.39556169509887695,,
3250,1256.5255281925201,3.0755457878112793,0.023682433032957043,45135.97495696221,0.3629920482635498,,
3300,1274.784407377243,2.995192050933838,0.023424140244979734,45048.06829108406,0.36370038986206055,,
3350,1293.0324535369873,2.9073262214660645,0.02316236094386868,45078.00268292251,0.36345887184143066,,
3400,1311.2839863300323,2.902794361114502,0.02289722694338548,44627.818393529175,0.3671252727508545,,
3450,1329.5407831668854,3.0855116844177246,0.02262887174648388,45214.614285216114,0.36236071586608887,,
3500,1347.7913992404938,3.064408302307129,0.022357430478087033,44840.0451901312,0.3653876781463623,,
3500,1347.7913992404938,,,,,2.9045451879501343,
3550,1369.90722489357,2.859738349914551,0.02208303981704803,45170.509280336024,0.3627145290374756,,
3600,1388.1636312007904,2.7034294605255127,0.02180583792732797,44751.30454171893,0.36611223220825195,,
3650,1406.440440416336,2.711660146713257,0.021525964388426258,44832.23452812931,0.3654513359069824,,
3700,1424.8124313354492,2.7367515563964844,0.021243560125098128,45168.54973540835,0.3627302646636963,,
3750,1443.0877809524536,2.677980422973633,0.020958767336394755,45181.40863976099,0.3626270294189453,,
3800,1461.3331723213196,2.7936384677886963,0.02067172942406179,44656.26806441677,0.36689138412475586,,
3850,1480.758041858673,3.032104969024658,0.020382590920332233,38914.92490245712,0.4210209846496582,,
3900,1501.4363963603973,2.9636709690093994,0.020091497415150112,38369.09808817478,0.42701029777526855,,
3950,1522.1470820903778,2.7970094680786133,0.01979859548286157,38257.14695710847,0.42825984954833984,,
4000,1542.837028503418,2.7854666709899902,0.019504032608410243,38585.24739553212,0.4246182441711426,,
4000,1542.837028503418,,,,,2.7264835596084596,
4050,1567.9117455482483,2.6287715435028076,0.019207957113074183,41787.33219783461,0.39208054542541504,,
4100,1586.6785838603973,2.6594109535217285,0.018910518079781596,45123.97152808056,0.36308860778808594,,
4150,1604.951343536377,2.599555492401123,0.018611865278043118,44677.95591334023,0.366713285446167,,
4200,1623.2479379177094,2.6127562522888184,0.01831214908853835,44790.44841368127,0.36579227447509766,,
4250,1641.5388021469116,2.6101839542388916,0.018011520427394657,44491.81487845588,0.36824750900268555,,
4300,1659.8219122886658,2.689028263092041,0.01771013067019635,44921.85468532237,0.36472225189208984,,
4350,1678.1146602630615,2.5427486896514893,0.017408131575762535,45066.44382653222,0.3635520935058594,,
4400,1696.4163880348206,2.6225643157958984,0.01710567520973195,44724.159909613816,0.3663344383239746,,
4450,1714.7174270153046,2.449277400970459,0.016802913867993367,44500.77529592399,0.36817336082458496,,
4500,1733.0168890953064,2.4355714321136475,0.0165,44906.61922595612,0.36484599113464355,,
4500,1733.0168890953064,,,,,2.494192886352539,
4550,1755.1989569664001,2.482100248336792,0.016197086132006634,44680.541278450575,0.36669206619262695,,
4600,1773.4883615970612,2.3214306831359863,0.015894324790268054,44810.33823585989,0.3656299114227295,,
4650,1791.818964958191,2.434077739715576,0.015591868424237466,44797.25160771338,0.365736722946167,,
4700,1810.1396222114563,2.4491288661956787,0.015289869329803647,44636.48575674749,0.3670539855957031,,
4750,1828.4623844623566,2.2474474906921387,0.014988479572605344,44411.50541802518,0.3689134120941162,,
4800,1846.7881751060486,2.303520679473877,0.014687850911461655,44907.41156727537,0.3648395538330078,,
4850,1865.1203954219818,2.3827483654022217,0.01438813472195688,44997.95159278377,0.3641054630279541,,
4900,1883.4576025009155,2.2055420875549316,0.014089481920218406,44770.517904760294,0.365955114364624,,
4950,1901.8087139129639,2.2670373916625977,0.013792042886925818,45017.465845882136,0.36394762992858887,,
5000,1920.1459231376648,2.2271299362182617,0.013495967391589755,44833.9602454404,0.36543726921081543,,
5000,1920.1459231376648,,,,,2.2090110898017885,
5050,1942.3672478199005,2.1301584243774414,0.01320140451713843,44342.64161813158,0.36948633193969727,,
5100,1960.6938745975494,2.179539680480957,0.012908502584849886,44763.110497068425,0.3660156726837158,,
5150,1979.0276463031769,2.0733442306518555,0.012617409079667768,44660.592339662246,0.3668558597564697,,
5200,1997.3591825962067,2.0970311164855957,0.012328270575938209,44917.86134969004,0.36475467681884766,,
5250,2015.6885976791382,2.187199592590332,0.01204123266360525,45028.70453422588,0.36385679244995117,,
5300,2034.0173797607422,2.013597011566162,0.011756439874901874,44371.24443563441,0.3692481517791748,,
5350,2052.3530843257904,2.0500383377075195,0.01147403561157374,44304.79035396393,0.36980199813842773,,
5400,2070.6954593658447,2.069699287414551,0.011194162072672032,44817.41053308472,0.3655722141265869,,
5450,2089.048374891281,2.021217107772827,0.010916960182951973,44900.45752555563,0.3648960590362549,,
5500,2107.379323244095,2.1572229862213135,0.010642569521912965,44707.342115261505,0.3664722442626953,,
5500,2107.379323244095,,,,,2.0089723110198974,
5550,2129.614552974701,1.957191824913025,0.010371128253516118,45060.79958348606,0.3635976314544678,,
5600,2147.9544820785522,1.9352381229400635,0.010102773056614518,44799.35430026879,0.3657195568084717,,
5650,2166.2957832813263,1.942622184753418,0.009837639056131317,44383.1946688092,0.36914873123168945,,
5700,2184.6333231925964,1.912183165550232,0.009575859755020268,44551.78291861782,0.3677518367767334,,
5750,2202.975729703903,1.9724493026733398,0.009317566967042959,44890.45569908011,0.3649773597717285,,
5800,2221.310277223587,1.988284945487976,0.009062890750396617,44903.62618884105,0.3648703098297119,,
5850,2239.6528832912445,2.004305601119995,0.008811959342225898,44270.93913859125,0.3700847625732422,,
5900,2258.002276659012,1.917407512664795,0.008564899094051615,44638.42840355993,0.3670380115509033,,
5950,2276.3431856632233,2.0301241874694824,0.008321834408148931,44210.870949209224,0.3705875873565674,,
6000,2294.677395582199,1.9431886672973633,0.008082887674907098,44301.79131969672,0.3698270320892334,,
6000,2294.677395582199,,,,,1.9128399550914765,
6050,2316.9103016853333,1.9257609844207764,0.007848179211202174,44296.85093918806,0.36986827850341797,,
6100,2336.7201743125916,1.8372011184692383,0.0076178271998138805,40960.57617997995,0.3999943733215332,,
6150,2357.501341819763,1.9555766582489014,0.0073919476299169964,41621.000556606385,0.3936474323272705,,
6200,2378.3160355091095,1.9441652297973633,0.007170654238677327,38669.230793816925,0.42369604110717773,,
6250,2399.0983757972717,1.7365297079086304,0.006954058453981609,38462.989297782035,0.4259679317474365,,
6300,2419.8556208610535,1.945563793182373,0.006742269338330215,38767.594476139864,0.4226210117340088,,
6350,2438.653552532196,1.8385913372039795,0.006535393533920903,44420.20380703179,0.36884117126464844,,
6400,2456.9985229969025,1.8213772773742676,0.006333535208951253,44715.8658175446,0.36640238761901855,,
6450,2475.338785171509,1.8477516174316406,0.0061367960051668495,44421.72565755579,0.36882853507995605,,
6500,2493.6811769008636,1.8110160827636719,0.005945274986681598,44666.60127994967,0.3668065071105957,,
6500,2493.6811769008636,,,,,1.8350083649158477,
6550,2515.9196631908417,1.865304946899414,0.005759068590095957,44789.54342344104,0.3657996654510498,,
6600,2534.272935152054,1.7693508863449097,0.005578270575938211,44926.729866173286,0.364682674407959,,
6650,2552.636068582535,1.8517470359802246,0.005402971981453218,44413.57205336132,0.3688962459564209,,
6700,2570.9890377521515,1.8337700366973877,0.0052332610747624145,44371.18713587359,0.369248628616333,,
6750,2589.3372650146484,1.7775397300720215,0.005069223310418165,44583.98243097443,0.36748623847961426,,
6800,2607.664186477661,1.8062222003936768,0.004910941286374808,44969.03560970088,0.36433959007263184,,
6850,2626.0159316062927,1.730785846710205,0.004758494702398113,44355.721612799745,0.36937737464904785,,
6900,2644.375958442688,1.794051170349121,0.004611960319934037,44956.385520950476,0.3644421100616455,,
6950,2662.7248475551605,1.7228262424468994,0.004471411923457035,44399.10964376421,0.3690164089202881,,
7000,2681.0772938728333,1.7444406747817993,0.004336920283317343,44499.651444371775,0.3681826591491699,,
7000,2681.0772938728333,,,,,1.7625050842761993,
7050,2703.3085672855377,1.7083408832550049,0.004208553120105986,44291.94020800355,0.36990928649902344,,
7100,2721.6523389816284,1.7361266613006592,0.004086375070555417,44782.12971928194,0.3658602237701416,,
7150,2740.008246898651,1.7413009405136108,0.003970447654992976,44940.773949848015,0.36456871032714844,,
7200,2758.3465275764465,1.6526097059249878,0.0038608292463635477,44572.473133399966,0.3675811290740967,,
7250,2776.691729068756,1.7557291984558105,0.0037575750408370377,44620.77682818662,0.36718320846557617,,
7300,2795.0298471450806,1.7144380807876587,0.0036607370300154275,44965.6517491065,0.3643670082092285,,
7350,2813.3592875003815,1.7466037273406982,0.003570363974753439,44692.16459224593,0.36659669876098633,,
